Frame_No,ObjID,x1,y1,x2,y2,Class_Name,Confidence,Direction,Aggregate_Count
1,10,390,61,575,140,car,0.26,N/A,0
1,9,1730,858,1835,1046,person,0.37,N/A,0
1,8,727,67,958,340,truck,0.38,N/A,0
1,7,365,0,722,218,car,0.39,N/A,0
1,6,1234,248,1442,617,truck,0.43,N/A,0
1,5,971,950,1283,1080,motorcycle,0.47,N/A,0
1,4,989,2,1161,190,car,0.49,N/A,0
1,3,1242,2,1426,267,car,0.55,N/A,0
1,2,1639,252,1919,515,car,0.83,N/A,0
1,1,202,116,703,357,car,0.87,N/A,0
2,10,390,61,575,140,car,0.26,N/A,0
2,9,1730,858,1835,1046,person,0.37,N/A,0
2,8,727,67,958,340,truck,0.38,N/A,0
2,7,365,0,722,218,car,0.39,N/A,0
2,6,1234,248,1442,617,truck,0.43,N/A,0
2,5,971,950,1283,1079,motorcycle,0.47,N/A,0
2,4,989,2,1161,190,car,0.5,N/A,0
2,3,1242,2,1426,267,car,0.55,N/A,0
2,2,1639,252,1919,515,car,0.83,N/A,0
2,1,202,116,703,357,car,0.87,N/A,0
3,11,1232,256,1440,627,car,0.34,N/A,0
3,10,391,62,576,140,car,0.29,N/A,0
3,9,1730,789,1869,1055,person,0.47,N/A,0
3,8,728,69,957,340,truck,0.31,N/A,0
3,7,370,1,724,220,car,0.36,N/A,0
3,6,1232,255,1442,626,truck,0.32,N/A,0
3,4,992,2,1161,187,car,0.52,N/A,0
3,3,1245,4,1426,265,car,0.43,N/A,0
3,2,1627,230,1916,496,car,0.8,N/A,0
3,1,199,115,698,354,car,0.88,N/A,0
4,10,391,63,576,139,car,0.29,N/A,0
4,9,1730,772,1875,1062,person,0.48,N/A,0
4,8,728,69,957,340,truck,0.32,N/A,0
4,7,372,0,724,221,car,0.36,N/A,0
4,6,1232,256,1442,628,truck,0.32,N/A,0
4,4,992,2,1161,187,car,0.52,N/A,0
4,3,1246,4,1426,265,car,0.43,N/A,0
4,2,1624,226,1916,493,car,0.8,N/A,0
4,1,199,115,697,353,car,0.88,N/A,0
5,10,399,62,579,136,car,0.31,N/A,0
5,9,1745,772,1888,1063,person,0.72,N/A,0
5,8,729,71,958,341,truck,0.37,N/A,0
5,7,372,0,721,217,car,0.34,N/A,0
5,6,1232,262,1443,634,truck,0.37,N/A,0
5,4,995,2,1161,185,car,0.54,N/A,0
5,3,1233,6,1424,283,car,0.53,N/A,0
5,2,1619,218,1915,482,car,0.84,N/A,0
5,1,201,117,700,356,car,0.86,N/A,0
6,11,1232,262,1446,638,car,0.56,N/A,0
6,10,401,63,579,134,car,0.27,N/A,0
6,9,1759,777,1894,1061,person,0.7,N/A,0
6,8,729,71,958,341,truck,0.4,N/A,0
6,7,373,0,721,216,car,0.34,N/A,0
6,6,1232,263,1445,637,car,0.56,N/A,0
6,4,995,2,1161,185,car,0.49,N/A,0
6,3,1227,6,1425,291,car,0.47,N/A,0
6,2,1615,212,1915,474,car,0.85,N/A,0
6,1,202,117,701,356,car,0.85,N/A,0
7,11,1231,263,1448,639,truck,0.4,N/A,0
7,10,397,64,575,136,car,0.27,N/A,0
7,9,1765,780,1894,1060,person,0.7,N/A,0
7,8,729,71,958,341,truck,0.4,N/A,0
7,7,374,0,720,216,car,0.34,N/A,0
7,6,1232,264,1446,637,car,0.56,N/A,0
7,4,995,2,1161,185,car,0.5,N/A,0
7,3,1225,5,1425,295,car,0.47,N/A,0
7,2,1613,211,1916,471,car,0.85,N/A,0
7,1,203,117,702,356,car,0.85,N/A,0
8,12,1624,927,1763,1082,person,0.41,N/A,0
8,11,1231,266,1448,641,truck,0.47,N/A,0
8,9,1772,785,1900,1058,person,0.66,N/A,0
8,8,728,72,957,341,truck,0.36,N/A,0
8,6,1231,266,1446,639,car,0.51,N/A,0
8,4,995,3,1160,185,car,0.46,N/A,0
8,3,1222,3,1425,297,car,0.43,N/A,0
8,2,1601,201,1912,458,car,0.87,N/A,0
8,1,202,116,702,355,car,0.84,N/A,0
9,12,1622,927,1765,1082,person,0.41,N/A,0
9,11,1231,267,1448,641,truck,0.47,N/A,0
9,9,1775,788,1901,1057,person,0.66,N/A,0
9,8,728,73,956,341,truck,0.35,N/A,0
9,6,1230,268,1446,639,car,0.51,N/A,0
9,4,994,3,1160,185,car,0.46,N/A,0
9,3,1220,3,1425,298,car,0.43,N/A,0
9,2,1596,199,1912,452,car,0.87,N/A,0
9,1,201,116,702,354,car,0.84,N/A,0
10,12,1624,920,1777,1081,person,0.4,N/A,0
10,9,1784,787,1907,1032,person,0.4,N/A,0
10,8,727,71,956,341,truck,0.45,N/A,0
10,6,1230,272,1445,645,truck,0.55,N/A,0
10,4,993,2,1160,186,car,0.36,N/A,0
10,3,1219,2,1425,297,car,0.46,N/A,0
10,2,1591,190,1912,439,car,0.9,N/A,0
10,1,199,116,701,355,car,0.85,N/A,0
11,14,1660,922,1787,1067,person,0.28,N/A,0
11,12,1624,917,1782,1081,person,0.4,N/A,0
11,9,1788,790,1908,1020,person,0.4,N/A,0
11,8,727,70,956,340,truck,0.45,N/A,0
11,6,1230,273,1444,648,truck,0.55,N/A,0
11,4,992,2,1160,186,car,0.36,N/A,0
11,3,1218,1,1426,296,car,0.46,N/A,0
11,2,1588,188,1913,434,car,0.9,N/A,0
11,1,198,117,701,356,car,0.85,N/A,0
12,14,1664,922,1783,1067,person,0.28,N/A,0
12,12,1623,916,1784,1081,person,0.4,N/A,0
12,9,1790,794,1908,1013,person,0.4,N/A,0
12,8,727,70,957,341,truck,0.44,N/A,0
12,6,1230,273,1444,649,truck,0.55,N/A,0
12,4,992,2,1160,186,car,0.36,N/A,0
12,3,1218,2,1426,296,car,0.46,N/A,0
12,2,1587,188,1915,432,car,0.9,N/A,0
12,1,198,117,702,356,car,0.85,N/A,0
13,16,382,61,576,141,car,0.26,N/A,0
13,15,355,17,726,173,car,0.27,N/A,0
13,9,1800,802,1916,1007,person,0.37,N/A,0
13,8,726,67,956,339,truck,0.31,N/A,0
13,6,1230,277,1445,655,car,0.54,N/A,0
13,4,989,3,1159,188,car,0.38,N/A,0
13,3,1216,3,1426,299,car,0.62,N/A,0
13,2,1581,176,1903,414,car,0.84,N/A,0
13,1,196,116,701,355,car,0.88,N/A,0
14,15,360,16,745,193,car,0.4,N/A,0
14,9,1806,808,1920,1001,person,0.36,N/A,0
14,8,725,65,954,339,truck,0.34,N/A,0
14,6,1230,280,1445,659,truck,0.33,N/A,0
14,4,986,3,1158,190,car,0.47,N/A,0
14,3,1215,3,1426,301,car,0.55,N/A,0
14,2,1566,166,1890,401,car,0.83,N/A,0
14,1,196,115,701,354,car,0.88,N/A,0
15,15,360,14,748,202,car,0.32,N/A,0
15,9,1810,813,1920,989,person,0.4,N/A,0
15,8,724,64,954,339,truck,0.3,N/A,0
15,6,1232,283,1449,662,car,0.48,N/A,0
15,4,985,3,1158,190,car,0.44,N/A,0
15,3,1213,3,1425,304,car,0.57,N/A,0
15,2,1559,159,1881,392,car,0.86,N/A,0
15,1,194,115,701,354,car,0.88,N/A,0
16,15,363,15,746,207,car,0.34,N/A,0
16,9,1813,819,1920,983,person,0.55,N/A,0
16,8,724,66,954,340,truck,0.41,N/A,0
16,6,1232,285,1450,665,truck,0.53,N/A,0
16,4,984,3,1158,190,car,0.45,N/A,0
16,3,1211,6,1425,308,car,0.47,N/A,0
16,2,1550,154,1873,385,car,0.89,N/A,0
16,1,194,115,700,354,car,0.87,N/A,0
17,19,811,965,998,1079,person,0.5,N/A,0
17,15,366,15,744,208,car,0.33,N/A,0
17,8,724,67,954,340,truck,0.39,N/A,0
17,6,1232,290,1450,672,truck,0.58,N/A,0
17,4,985,2,1159,189,car,0.43,N/A,0
17,3,1210,7,1426,309,car,0.45,N/A,0
17,2,1546,150,1866,376,car,0.81,N/A,0
17,1,191,115,699,354,car,0.87,N/A,0
18,19,784,965,998,1081,person,0.29,N/A,0
18,15,367,10,742,208,car,0.25,N/A,0
18,8,723,66,955,340,truck,0.34,N/A,0
18,6,1231,292,1450,676,truck,0.42,N/A,0
18,4,985,2,1159,189,car,0.46,N/A,0
18,3,1210,7,1426,309,car,0.52,N/A,0
18,2,1541,145,1858,367,car,0.82,N/A,0
18,1,192,116,700,355,car,0.87,N/A,0
19,22,1776,834,1916,1086,person,0.39,N/A,0
19,19,764,965,989,1082,person,0.28,N/A,0
19,15,369,6,740,207,car,0.31,N/A,0
19,8,724,65,956,340,truck,0.29,N/A,0
19,6,1229,294,1449,679,truck,0.44,N/A,0
19,4,984,2,1159,190,car,0.45,N/A,0
19,3,1210,7,1427,310,car,0.51,N/A,0
19,2,1537,140,1850,358,car,0.84,N/A,0
19,1,192,116,701,355,car,0.87,N/A,0
20,22,1766,838,1915,1087,person,0.62,N/A,0
20,19,745,966,978,1082,person,0.4,N/A,0
20,15,373,5,737,207,car,0.26,N/A,0
20,8,725,64,956,340,truck,0.33,N/A,0
20,6,1230,295,1450,682,truck,0.46,N/A,0
20,4,985,3,1160,191,car,0.44,N/A,0
20,3,1210,7,1427,311,car,0.49,N/A,0
20,2,1531,137,1842,350,car,0.83,N/A,0
20,1,194,116,701,354,car,0.88,N/A,0
21,25,577,81,722,204,car,0.27,N/A,0
21,22,1761,841,1915,1087,person,0.58,N/A,0
21,19,729,967,966,1082,person,0.46,N/A,0
21,15,375,3,735,207,car,0.29,N/A,0
21,8,725,64,956,340,truck,0.29,N/A,0
21,6,1229,297,1450,684,truck,0.55,N/A,0
21,4,985,3,1160,191,car,0.46,N/A,0
21,3,1212,5,1428,308,car,0.53,N/A,0
21,2,1526,133,1835,344,car,0.82,N/A,0
21,1,194,116,701,354,car,0.88,N/A,0
22,26,389,60,573,140,car,0.26,N/A,0
22,22,1763,847,1917,1087,person,0.59,N/A,0
22,19,737,971,932,1080,person,0.49,N/A,0
22,15,375,2,734,206,car,0.33,N/A,0
22,8,725,64,955,340,truck,0.32,N/A,0
22,6,1228,299,1450,687,truck,0.51,N/A,0
22,4,984,2,1159,191,car,0.44,N/A,0
22,3,1212,6,1428,310,car,0.54,N/A,0
22,2,1526,128,1829,337,car,0.77,N/A,0
22,1,189,115,699,354,car,0.88,N/A,0
23,26,389,61,571,139,car,0.3,N/A,0
23,22,1768,852,1919,1084,person,0.32,N/A,0
23,15,377,3,734,205,car,0.33,N/A,0
23,8,726,64,955,340,truck,0.31,N/A,0
23,6,1228,302,1450,691,truck,0.56,N/A,0
23,4,984,2,1159,192,car,0.44,N/A,0
23,3,1211,7,1427,313,car,0.58,N/A,0
23,2,1524,120,1821,327,car,0.81,N/A,0
23,1,191,115,701,354,car,0.89,N/A,0
24,26,389,61,570,139,car,0.3,N/A,0
24,22,1770,855,1919,1081,person,0.33,N/A,0
24,15,378,3,733,204,car,0.33,N/A,0
24,8,726,63,954,339,truck,0.32,N/A,0
24,6,1228,303,1450,693,truck,0.56,N/A,0
24,4,984,2,1159,192,car,0.44,N/A,0
24,3,1210,7,1427,314,car,0.58,N/A,0
24,2,1524,118,1818,324,car,0.81,N/A,0
24,1,192,115,701,353,car,0.89,N/A,0
25,26,390,61,571,139,car,0.26,N/A,0
25,22,1815,866,1933,1074,person,0.53,N/A,0
25,15,378,4,732,205,car,0.31,N/A,0
25,8,726,63,954,340,truck,0.36,N/A,0
25,6,1229,307,1452,700,truck,0.62,N/A,0
25,4,983,2,1159,191,car,0.37,N/A,0
25,3,1215,4,1429,303,car,0.46,N/A,0
25,2,1516,112,1807,314,car,0.8,N/A,0
25,1,192,116,701,353,car,0.88,N/A,0
26,26,389,61,572,139,car,0.27,N/A,0
26,22,1838,877,1934,1070,person,0.48,N/A,0
26,15,378,2,731,203,car,0.36,N/A,0
26,8,726,63,954,339,truck,0.36,N/A,0
26,6,1231,311,1453,705,truck,0.56,N/A,0
26,4,984,2,1159,191,car,0.36,N/A,0
26,3,1217,5,1429,299,car,0.44,N/A,0
26,2,1512,107,1798,304,car,0.83,N/A,0
26,1,192,116,701,354,car,0.88,N/A,0
27,26,389,61,572,141,car,0.3,N/A,0
27,22,1841,889,1927,1072,person,0.35,N/A,0
27,15,378,2,729,203,car,0.25,N/A,0
27,8,727,63,954,339,truck,0.31,N/A,0
27,6,1231,312,1454,708,truck,0.53,N/A,0
27,4,984,2,1159,192,car,0.4,N/A,0
27,3,1222,6,1430,293,car,0.44,N/A,0
27,2,1509,103,1791,297,car,0.82,N/A,0
27,1,192,114,700,352,car,0.88,N/A,0
28,28,1217,0,1346,65,car,0.45,N/A,0
28,26,388,61,573,141,car,0.29,N/A,0
28,22,1823,896,1916,1076,person,0.31,N/A,0
28,15,379,1,729,203,car,0.27,N/A,0
28,8,727,62,954,339,truck,0.38,N/A,0
28,6,1232,314,1456,711,truck,0.57,N/A,0
28,4,985,2,1159,192,car,0.37,N/A,0
28,3,1220,6,1428,287,truck,0.37,N/A,0
28,2,1507,99,1785,291,car,0.81,N/A,0
28,1,192,114,700,351,car,0.88,N/A,0
29,28,1216,0,1345,66,car,0.45,N/A,0
29,26,388,61,574,142,car,0.28,N/A,0
29,15,381,2,729,203,car,0.38,N/A,0
29,8,726,62,953,339,truck,0.39,N/A,0
29,6,1232,316,1458,715,truck,0.53,N/A,0
29,4,984,2,1159,191,car,0.31,N/A,0
29,2,1502,93,1777,282,car,0.82,N/A,0
29,1,191,114,700,352,car,0.87,N/A,0
30,28,1216,0,1345,67,car,0.44,N/A,0
30,26,388,60,574,142,car,0.25,N/A,0
30,8,725,62,954,340,truck,0.38,N/A,0
30,6,1232,319,1459,718,truck,0.55,N/A,0
30,4,985,2,1159,191,car,0.35,N/A,0
30,2,1502,88,1771,276,car,0.85,N/A,0
30,1,192,114,700,351,car,0.88,N/A,0
31,30,1237,18,1427,273,car,0.46,N/A,0
31,28,1215,0,1344,67,car,0.46,N/A,0
31,8,725,63,955,340,truck,0.38,N/A,0
31,6,1230,321,1457,723,truck,0.49,N/A,0
31,4,985,2,1159,191,car,0.41,N/A,0
31,2,1500,83,1765,267,car,0.81,N/A,0
31,1,192,114,700,350,car,0.87,N/A,0
32,30,1240,20,1426,273,car,0.45,N/A,0
32,28,1216,0,1344,67,car,0.46,N/A,0
32,8,723,63,954,340,truck,0.39,N/A,0
32,6,1230,323,1457,728,car,0.49,N/A,0
32,4,984,2,1159,190,car,0.42,N/A,0
32,2,1494,77,1756,259,car,0.83,N/A,0
32,1,193,114,700,350,car,0.85,N/A,0
33,31,553,1000,700,1081,person,0.32,N/A,0
33,30,1240,19,1426,274,car,0.53,N/A,0
33,28,1216,0,1343,67,car,0.48,N/A,0
33,15,373,4,727,206,car,0.28,N/A,0
33,8,723,63,954,340,truck,0.35,N/A,0
33,6,1230,325,1457,731,car,0.56,N/A,0
33,4,984,2,1159,190,car,0.43,N/A,0
33,2,1492,71,1750,250,car,0.83,N/A,0
33,1,192,114,700,350,car,0.86,N/A,0
34,32,1860,960,1922,1071,person,0.37,N/A,0
34,31,536,1003,682,1081,person,0.28,N/A,0
34,30,1237,22,1425,280,car,0.5,N/A,0
34,28,1216,0,1344,67,car,0.43,N/A,0
34,15,373,4,727,205,car,0.31,N/A,0
34,8,723,63,954,340,truck,0.31,N/A,0
34,6,1230,327,1458,734,car,0.57,N/A,0
34,4,984,2,1159,190,car,0.45,N/A,0
34,2,1488,68,1743,246,car,0.84,N/A,0
34,1,191,114,700,350,car,0.87,N/A,0
35,34,1228,326,1457,739,truck,0.42,N/A,0
35,30,1221,25,1423,303,car,0.5,N/A,0
35,28,1217,0,1346,67,car,0.49,N/A,0
35,15,376,5,728,205,car,0.31,N/A,0
35,8,723,62,954,339,truck,0.34,N/A,0
35,6,1231,329,1458,737,car,0.6,N/A,0
35,4,984,2,1159,189,car,0.44,N/A,0
35,2,1484,63,1735,240,car,0.83,N/A,0
35,1,193,113,701,349,car,0.86,N/A,0
36,34,1229,327,1462,742,truck,0.49,N/A,0
36,30,1231,22,1428,296,car,0.49,N/A,0
36,28,1218,0,1349,67,car,0.53,N/A,0
36,15,378,5,729,204,car,0.31,N/A,0
36,8,723,62,955,339,truck,0.36,N/A,0
36,6,1232,330,1461,740,car,0.51,N/A,0
36,4,984,2,1159,190,car,0.5,N/A,0
36,2,1481,59,1729,235,car,0.83,N/A,0
36,1,194,113,701,349,car,0.85,N/A,0
37,34,1228,329,1463,745,truck,0.47,N/A,0
37,30,1230,23,1428,298,car,0.5,N/A,0
37,28,1216,0,1349,68,car,0.53,N/A,0
37,15,382,5,730,205,car,0.32,N/A,0
37,8,723,63,955,340,truck,0.37,N/A,0
37,6,1232,332,1462,743,car,0.53,N/A,0
37,4,984,2,1159,190,car,0.49,N/A,0
37,2,1477,54,1723,228,car,0.83,N/A,0
37,1,195,113,701,349,car,0.86,N/A,0
38,34,1227,331,1460,746,truck,0.48,N/A,0
38,30,1232,23,1429,298,car,0.56,N/A,0
38,28,1217,0,1350,69,car,0.55,N/A,0
38,15,386,6,729,212,car,0.34,N/A,0
38,8,722,62,955,339,truck,0.35,N/A,0
38,6,1231,333,1460,746,car,0.5,N/A,0
38,4,984,2,1159,190,car,0.49,N/A,0
38,2,1471,49,1716,222,car,0.83,N/A,0
38,1,196,114,701,350,car,0.86,N/A,0
39,34,1227,333,1460,751,truck,0.38,N/A,0
39,30,1233,22,1428,296,car,0.49,N/A,0
39,28,1217,0,1353,70,car,0.54,N/A,0
39,15,392,5,730,217,car,0.35,N/A,0
39,8,723,60,955,339,truck,0.32,N/A,0
39,6,1230,336,1460,751,car,0.6,N/A,0
39,4,984,2,1159,191,car,0.53,N/A,0
39,2,1469,43,1711,213,car,0.83,N/A,0
39,1,197,114,703,350,car,0.85,N/A,0
40,34,1228,335,1462,755,truck,0.46,N/A,0
40,30,1223,23,1425,298,car,0.51,N/A,0
40,28,1217,0,1356,70,car,0.54,N/A,0
40,15,393,4,728,220,car,0.31,N/A,0
40,8,723,59,954,338,truck,0.31,N/A,0
40,6,1231,338,1462,755,car,0.58,N/A,0
40,4,983,2,1158,191,car,0.5,N/A,0
40,2,1463,39,1705,206,car,0.83,N/A,0
40,1,197,114,703,349,car,0.82,N/A,0
41,34,1229,337,1463,759,truck,0.58,N/A,0
41,30,1225,23,1427,295,car,0.48,N/A,0
41,28,1215,0,1355,71,car,0.51,N/A,0
41,15,395,3,727,222,car,0.28,N/A,0
41,8,723,59,954,338,truck,0.3,N/A,0
41,6,1232,339,1463,758,car,0.48,N/A,0
41,4,984,2,1158,191,car,0.51,N/A,0
41,2,1461,36,1700,202,car,0.83,N/A,0
41,1,197,113,704,348,car,0.84,N/A,0
42,34,1230,339,1464,761,truck,0.54,N/A,0
42,30,1234,24,1431,293,car,0.45,N/A,0
42,28,1214,0,1356,72,car,0.48,N/A,0
42,15,392,0,727,212,car,0.31,N/A,0
42,8,723,59,954,338,truck,0.3,N/A,0
42,6,1232,341,1464,761,car,0.47,N/A,0
42,4,984,2,1158,191,car,0.49,N/A,0
42,2,1457,33,1693,196,car,0.81,N/A,0
42,1,197,113,704,348,car,0.85,N/A,0
43,37,1229,0,1362,38,car,0.36,N/A,0
43,34,1230,339,1466,763,truck,0.5,N/A,0
43,30,1230,26,1428,295,car,0.42,N/A,0
43,28,1216,0,1361,70,car,0.52,N/A,0
43,15,392,0,727,208,car,0.35,N/A,0
43,8,722,60,954,339,truck,0.34,N/A,0
43,6,1232,342,1466,763,car,0.41,N/A,0
43,4,984,2,1158,191,car,0.49,N/A,0
43,2,1457,26,1688,187,car,0.83,N/A,0
43,1,197,114,703,348,car,0.86,N/A,0
44,37,1228,0,1364,39,car,0.33,N/A,0
44,34,1230,341,1466,766,truck,0.51,N/A,0
44,30,1236,27,1431,293,car,0.42,N/A,0
44,28,1217,0,1362,69,car,0.5,N/A,0
44,15,388,0,726,205,car,0.28,N/A,0
44,8,722,60,954,338,truck,0.35,N/A,0
44,4,984,2,1158,191,car,0.52,N/A,0
44,2,1452,22,1680,180,car,0.84,N/A,0
44,1,197,113,703,347,car,0.85,N/A,0
45,37,1224,1,1363,43,car,0.35,N/A,0
45,34,1229,347,1466,777,truck,0.48,N/A,0
45,30,1233,28,1429,295,car,0.44,N/A,0
45,28,1216,0,1361,69,car,0.54,N/A,0
45,15,384,0,725,204,car,0.25,N/A,0
45,8,723,61,954,338,truck,0.33,N/A,0
45,4,984,2,1158,191,car,0.51,N/A,0
45,2,1448,19,1674,176,car,0.82,N/A,0
45,1,197,113,704,346,car,0.85,N/A,0
46,34,1229,349,1469,780,truck,0.49,N/A,0
46,30,1227,29,1426,298,car,0.45,N/A,0
46,28,1215,0,1361,69,car,0.57,N/A,0
46,8,722,60,954,338,car,0.25,N/A,0
46,4,984,2,1158,191,car,0.53,N/A,0
46,2,1446,16,1668,172,car,0.82,N/A,0
46,1,196,113,704,346,car,0.86,N/A,0
47,40,1824,291,1916,467,car,0.47,N/A,0
47,34,1228,351,1470,783,truck,0.39,N/A,0
47,30,1219,29,1424,299,car,0.38,N/A,0
47,28,1204,1,1355,73,car,0.52,N/A,0
47,8,723,61,954,338,car,0.3,N/A,0
47,4,983,2,1157,190,car,0.54,N/A,0
47,2,1442,9,1662,163,car,0.81,N/A,0
47,1,195,114,704,347,car,0.85,N/A,0
48,34,1230,353,1470,786,truck,0.44,N/A,0
48,30,1222,29,1427,298,car,0.44,N/A,0
48,28,1197,2,1353,77,car,0.55,N/A,0
48,4,983,3,1157,190,car,0.51,N/A,0
48,2,1437,5,1655,157,car,0.81,N/A,0
48,1,195,114,704,348,car,0.84,N/A,0
49,41,1231,356,1466,785,truck,0.55,N/A,0
49,34,1231,355,1469,788,truck,0.55,N/A,0
49,30,1232,29,1431,297,car,0.47,N/A,0
49,28,1195,2,1352,77,car,0.54,N/A,0
49,4,984,2,1158,190,car,0.52,N/A,0
49,2,1433,2,1650,153,car,0.77,N/A,0
49,1,194,114,704,348,car,0.83,N/A,0
50,41,1233,359,1466,786,car,0.49,N/A,0
50,34,1231,357,1468,789,truck,0.58,N/A,0
50,30,1238,30,1432,297,car,0.52,N/A,0
50,28,1194,1,1353,77,car,0.57,N/A,0
50,4,984,3,1158,190,car,0.53,N/A,0
50,2,1429,1,1643,150,car,0.75,N/A,0
50,1,193,114,704,348,car,0.85,N/A,0
51,34,1230,360,1468,791,truck,0.68,N/A,0
51,30,1241,32,1433,299,car,0.47,N/A,0
51,28,1197,0,1355,77,car,0.58,N/A,0
51,8,722,51,955,340,car,0.27,N/A,0
51,4,984,3,1158,190,car,0.51,N/A,0
51,2,1428,0,1640,144,car,0.75,N/A,0
51,1,193,114,705,347,car,0.85,N/A,0
52,34,1230,361,1468,791,truck,0.68,N/A,0
52,30,1244,32,1432,299,car,0.47,N/A,0
52,28,1198,0,1356,77,car,0.58,N/A,0
52,8,722,50,956,341,car,0.26,N/A,0
52,4,984,3,1158,190,car,0.51,N/A,0
52,2,1428,-1,1638,142,car,0.75,N/A,0
52,1,193,114,705,347,car,0.85,N/A,0
53,34,1229,365,1466,795,truck,0.72,N/A,0
53,30,1239,35,1429,303,car,0.52,N/A,0
53,28,1195,1,1354,80,car,0.6,N/A,0
53,4,983,3,1158,190,car,0.53,N/A,0
53,2,1423,-3,1630,135,car,0.81,N/A,0
53,1,194,113,706,348,car,0.79,N/A,0
54,34,1228,367,1466,799,truck,0.71,N/A,0
54,30,1223,41,1424,321,car,0.54,N/A,0
54,28,1193,2,1354,83,car,0.56,N/A,0
54,4,983,3,1157,190,car,0.57,N/A,0
54,2,1417,-3,1622,131,car,0.84,N/A,0
54,1,194,113,707,347,car,0.81,N/A,0
55,34,1229,368,1467,801,truck,0.64,N/A,0
55,30,1217,39,1424,319,car,0.54,N/A,0
55,28,1191,2,1354,84,car,0.59,N/A,0
55,4,982,3,1157,191,car,0.54,N/A,0
55,2,1415,-4,1616,124,car,0.82,N/A,0
55,1,191,112,705,346,car,0.82,N/A,0
56,34,1229,370,1468,804,truck,0.63,N/A,0
56,30,1218,38,1426,317,car,0.55,N/A,0
56,28,1190,2,1353,85,car,0.6,N/A,0
56,8,723,55,954,342,truck,0.27,N/A,0
56,4,982,3,1157,190,car,0.49,N/A,0
56,2,1411,-4,1610,118,car,0.81,N/A,0
56,1,190,111,705,345,car,0.81,N/A,0
57,34,1229,371,1470,807,car,0.52,N/A,0
57,30,1216,40,1427,321,car,0.55,N/A,0
57,28,1189,2,1353,86,car,0.64,N/A,0
57,8,724,57,954,342,truck,0.28,N/A,0
57,4,984,2,1157,188,car,0.5,N/A,0
57,2,1408,-4,1605,112,car,0.87,N/A,0
57,1,189,105,704,344,car,0.79,N/A,0
58,34,1229,371,1469,808,truck,0.63,N/A,0
58,30,1225,39,1431,319,car,0.52,N/A,0
58,28,1189,1,1353,87,car,0.67,N/A,0
58,8,725,58,954,340,truck,0.31,N/A,0
58,4,982,3,1157,188,car,0.42,N/A,0
58,2,1407,-4,1601,107,car,0.87,N/A,0
58,1,191,108,705,346,car,0.8,N/A,0
59,34,1229,373,1468,810,truck,0.69,N/A,0
59,30,1231,37,1433,317,car,0.55,N/A,0
59,28,1190,1,1354,86,car,0.67,N/A,0
59,8,726,56,955,338,truck,0.34,N/A,0
59,4,980,3,1156,189,car,0.4,N/A,0
59,2,1405,-4,1595,101,car,0.85,N/A,0
59,1,193,96,708,342,car,0.63,N/A,0
60,34,1229,374,1469,812,truck,0.68,N/A,0
60,30,1235,38,1433,318,car,0.52,N/A,0
60,28,1190,1,1355,88,car,0.69,N/A,0
60,8,726,55,955,337,truck,0.31,N/A,0
60,4,980,3,1156,189,car,0.42,N/A,0
60,2,1403,-4,1590,96,car,0.83,N/A,0
60,1,194,96,706,344,car,0.71,N/A,0
61,34,1228,377,1469,814,truck,0.69,N/A,0
61,30,1239,38,1434,318,car,0.4,N/A,0
61,28,1191,1,1357,87,car,0.64,N/A,0
61,8,722,52,953,336,truck,0.39,N/A,0
61,4,980,3,1157,189,car,0.38,N/A,0
61,2,1401,-3,1585,92,car,0.78,N/A,0
61,1,195,101,705,348,car,0.69,N/A,0
62,34,1227,378,1468,816,truck,0.7,N/A,0
62,30,1224,43,1427,335,car,0.43,N/A,0
62,28,1191,0,1358,87,car,0.61,N/A,0
62,8,719,46,952,334,truck,0.28,N/A,0
62,4,980,3,1157,189,car,0.41,N/A,0
62,2,1398,-2,1580,87,car,0.75,N/A,0
62,1,195,104,704,349,car,0.73,N/A,0
63,48,1697,163,1807,271,person,0.36,N/A,0
63,34,1227,378,1468,817,truck,0.7,N/A,0
63,30,1217,43,1426,344,car,0.43,N/A,0
63,28,1191,0,1359,87,car,0.61,N/A,0
63,8,716,42,952,335,truck,0.27,N/A,0
63,4,979,3,1157,190,car,0.42,N/A,0
63,2,1398,-1,1578,85,car,0.75,N/A,0
63,1,196,106,703,349,car,0.72,N/A,0
64,48,1686,154,1796,262,person,0.45,N/A,0
64,34,1228,381,1469,821,truck,0.64,down,1
64,30,1214,45,1426,354,car,0.44,N/A,1
64,28,1191,1,1360,88,car,0.57,N/A,1
64,4,979,4,1157,191,car,0.46,N/A,1
64,2,1394,-2,1572,79,car,0.63,N/A,1
64,1,196,107,704,349,car,0.79,N/A,1
65,48,1677,148,1784,251,person,0.35,N/A,1
65,34,1228,383,1469,823,truck,0.65,N/A,1
65,30,1213,50,1427,365,car,0.48,N/A,1
65,28,1190,1,1359,89,car,0.63,N/A,1
65,4,979,5,1157,192,car,0.52,N/A,1
65,2,1387,-3,1565,72,car,0.53,N/A,1
65,1,196,107,705,348,car,0.82,N/A,1
66,34,1228,385,1469,826,truck,0.62,N/A,1
66,30,1211,49,1426,370,car,0.45,N/A,1
66,28,1189,1,1358,90,car,0.56,N/A,1
66,4,979,5,1157,193,car,0.44,N/A,1
66,2,1380,-3,1558,65,car,0.34,N/A,1
66,1,196,108,706,348,car,0.85,N/A,1
